Country Name, Country Code, p1990, p1991, p1992, p1993, p1994, p1995, p1996, p1997, p1998, p1999, p2000, p2001, p2002, p2003, p2004, p2005, p2006, p2007, p2008, p2009, p2010, p2011, p2012, p2013, p2014, g1990, g1991, g1992, g1993, g1994, g1995, g1996, g1997, g1998, g1999, g2000, g2001, g2002, g2003, g2004, g2005, g2006, g2007, g2008, g2009, g2010, g2011, g2012, g2013, g2014, ghg1990, ghg1991,ghg1992,ghg1993,ghg1994,ghg1995,ghg1996,ghg1997,ghg1998,ghg1999,ghg2000,ghg2001,ghg2002,ghg2003,ghg2004,ghg2005,ghg2006,ghg2007,ghg2008,ghg2009,ghg2010,ghg2011,ghg2012,ghg2013,ghg2014 
Morocco,MAR,24807462,25260404,25711406,26155203,26584478,26994250,27383473,27754571,28110443,28455509,28793679,29126330,29454768,29782884,30115214,30455561,30804683,31163673,31536811,31929087,32343389,32781850,33241898,33715693,34192347,2545.87118457956,2770.94882580966,2725.62370840243,2722.1727755858,3024.58020388749,2876.25636099779,3243.96939508189,3204.38367395621,3430.20344116204,3473.50006779519,3574.84332407557,3873.40717597449,4009.18555086719,4276.01257338784,4547.82368490831,4787.23394539841,5243.91473896307,5509.92987762503,5879.2609502733,6099.6927655251,6324.15295486598,6703.87683123861,6940.43473725353,7278.36214188997,7507.24083111204,38.1101,39.6249,40.9621,40.7212,43.5863,44.3309,45.0467,46.7437,47.617,49.6964,50.7093,54.4673,56.0631,56.0977,60.1112,63.1843,65.2197,66.1333,68.7773,68.928,72.2913,77.3349,79.5861,79.8659,81.6906
Madagascar,MDG,11598633,11942819,12301336,12675460,13066543,13475400,13902688,14347854,14808791,15282521,15766806,16260932,16765117,17279141,17802997,18336724,18880269,19433530,19996473,20569117,21151640,21743967,22346641,22961253,23589887,1072.77698203556,1009.13368568931,1013.93575647065,1028.44186960969,1018.23466433443,1025.30312716266,1033.73463960274,1056.5681105154,1075.91089096339,1106.8875204498,1149.08497116419,1207.12509560088,1038.60758775744,1126.85956993487,1182.190156975,1238.00967226063,1300.97246291227,1378.8830390553,1463.51539084517,1376.07422030894,1357.33171816465,1367.54195006914,1397.23877913423,1414.90772415136,1449.78778050003,23.1114,23.19,23.3989,23.7511,23.7355,23.896,24.1836,24.23,24.9804,24.7626,24.1674,22.8679,20.7179,23.2948,21.7706,24.9916,23.9823,25.2343,24.4591,25.9087,26.1848,26.2522,26.8984,26.4831,26.8163
Maldives,MDV,223158,229751,236265,242605,248588,254139,259183,263842,268455,273527,279398,286306,294186,302683,311265,319608,327487,335169,343452,353398,365734,380495,397237,415593,435015,,,,,,5696.44386569466,6134.84697534592,6645.26718870828,7099.57961585352,7505.06408055346,7800.49046648737,7472.46450776651,7924.27981366364,8923.52934533847,9448.78665832268,8242.99142919894,10452.2742208563,11296.0095601861,12303.9704354772,11177.8559624244,11720.5281319808,12486.4469115962,12496.4282598835,13039.0479168353,13622.8832016954,0.2164,0.1999,0.2786,0.2475,0.2493,0.3024,0.3444,0.3865,0.3589,0.4816,0.5126,0.5253,0.6589,0.5727,0.7356,0.6714,0.8322,0.8577,0.9214,0.9648,1.0186,1.0706,1.1974,1.18,1.423
Mexico,MEX,83943132,85512623,87075138,88625440,90156400,91663285,93147044,94611002,96056321,97484832,98899845,100298153,101684758,103081020,104514932,106005203,107560153,109170502,110815271,112463887,114092963,115695473,117274155,118827161,120355128,6498.9171368995,6883.34695842588,7185.82194319078,8555.64055999882,9014.38191451934,8482.61306248597,9076.08773481945,9712.09127072347,10173.1654332903,10448.8234029556,11089.8134294426,11129.8689578182,11187.4776219579,11482.4495877714,12085.7617953942,12657.6371945575,13808.177624733,14290.0672372946,14924.8217487322,14558.2448127429,15260.6205539571,16520.2585085371,17162.9275170326,17373.8970180913,18045.9844632037,426.6553,447.0538,453.3838,468.2535,496.9884,479.7752,502.8258,532.9023,562.566,552.9307,583.6383,592.5952,606.8181,634.4419,651.0921,681.5917,699.7471,713.7667,728.8708,716.4998,725.7373,742.1449,741.115,733.0104,721.6543
Marshall Islands,MHL,47271,48404,49245,49831,50215,50457,50533,50450,50356,50423,50753,51422,52370,53456,54476,55258,55767,56051,56174,56250,56366,56531,56717,56938,57179,1888.0759472343,1907.9123918766,2055.03163518245,2203.85062514801,2364.98863507767,2600.3614215461,2371.58360130164,2260.69168737658,2225.25983540744,2200.34750250799,2366.56070991894,2515.02889178507,2574.1839402833,2573.09149664697,2595.96297872413,2715.88103096642,2812.36347816063,2978.24471898875,2979.69549757884,2949.30250224582,3169.68786912324,3265.3826560504,3431.79444575819,3577.95244117852,3602.79850382414,,,0.0776,0.0855,0.0898,0.0904,0.0908,0.0912,0.0953,0.0921,0.1035,0.1078,0.1121,0.1127,0.1169,0.1139,0.122,0.1301,0.1308,0.1353,0.1361,0.1369,0.1378,0.1386,0.1395
Mali,MLI,8449913,8635527,8850334,9087176,9334880,9585653,9837571,10094368,10360561,10642936,10946445,11271600,11616887,11982695,12369070,12775516,13203378,13651464,14113577,14581429,15049353,15514591,15979499,16449864,16934220,826.79152243062,934.61382555906,902.690954784805,928.542997619604,958.102146973542,961.374844633805,1021.21423538845,1061.28554516696,1124.82971678502,1174.12136612771,1166.37627126035,1335.56657792274,1357.25774640886,1462.47826305252,1477.6346732172,1571.58768308491,1639.71932845343,1685.39354224986,1741.2491362378,1777.69007942335,1836.8162167081,1877.89282805323,1842.68660161521,1863.36775669219,1974.21765505433,15.3434,15.2984,15.3349,15.5284,15.7448,16.0464,15.8418,16.0804,17.2075,18.4525,18.9122,20.7594,19.8642,20.3308,24.0247,22.9644,23.85,24.5449,26.6009,25.9543,27.4212,28.4864,28.5285,29.1982,31.5341
Malta,MLT,354170,363845,367618,371308,374797,377419,379905,382791,385287,387578,390087,393028,395969,398582,401268,403834,405308,406724,409379,412477,414508,416268,420028,425967,434558,9338.48664089578,9985.53273086467,10582.4453602101,11206.0982298384,11979.6152982171,12916.1868642754,13675.0714211261,15130.2106895178,15868.6315784209,16962.2055997439,19425.7118767852,19621.3445428203,20561.6940765116,20937.6038203936,21401.144072919,22232.4828863504,23223.9771252558,24893.2011506819,26193.1828466192,26139.5081810283,27809.106496918,28597.4670967963,29443.8000750593,31082.6390666802,33370.3195603564,2.5468,2.4597,2.4345,3.0825,2.7903,2.6639,2.6163,2.7837,2.6943,2.7459,2.4772,2.8559,2.7049,3.0146,3.0198,3.1637,3.0584,3.2372,3.0901,2.9909,3.1107,3.1202,3.2799,2.9785,2.9684
Mozambique,MOZ,12987292,13328032,13806001,14370946,14948048,15483286,15960442,16397183,16813949,17244188,17711927,18221888,18764155,19331100,19910552,20493925,21080110,21673316,22276596,22894710,23531574,24187487,24862648,25560725,26286163,250.564916777698,264.784298825329,247.765721969484,265.027616885791,276.264107848013,278.398884355598,348.851269201876,382.864900923214,422.355645789342,450.445353217828,455.879230548441,510.446117229027,547.816597676109,576.834196733055,620.048411348806,675.332222681606,743.056225466582,797.24399124056,845.114020366171,881.196606759289,925.338755676157,984.465229232715,1046.36073470637,1109.60782826902,1181.23839750493,18.2437,18.1877,18.4788,18.8415,18.766,19.339,19.4115,18.2018,20.1583,19.4094,18.5347,20.1826,19,22.5513,21.5731,22.8717,21.7553,23.5987,25.2589,24.1519,26.5121,24.8367,25.5299,27.4629,28.4267
Mauritania,MRT,2034346,2087912,2142645,2198532,2255516,2313630,2372901,2433563,2496216,2561585,2630219,2702400,2778099,2857148,2939247,3024194,3111906,3202517,3296238,3393409,3494195,3598648,3706554,3817494,3930896,1817.59552595778,1863.59153937238,1892.18100427207,1998.65388488164,1928.85868260533,2108.36272333004,2215.14774745199,2108.30678151047,2136.2611600348,2274.68192899967,2255.10044144447,2288.06706699165,2275.96157737511,2388.84488722334,2521.69123505545,2753.87736803481,3277.51318720677,3362.4849755478,3366.39302394639,3260.58863873724,3356.36134757172,3483.52210100308,3646.7275669296,3822.3125480682,3993.30434245408,6.2575,6.4588,6.341,6.5038,6.5538,6.5097,6.9234,7.1639,7.4831,7.9131,8.301,8.5319,8.5064,8.6645,9.1041,9.2072,9.2395,9.5758,9.0903,9.9433,10.4822,10.4589,10.9185,11.2128,11.2027
Mauritius,MUS,1058775,1070266,1084441,1097374,1112846,1122457,1133996,1148284,1160421,1175267,1186873,1196287,1204621,1213370,1221003,1228254,1233996,1239630,1244121,1247429,1250400,1252404,1255882,1258653,1260934,4919.35842789088,5254.26830288391,5649.18137055488,6005.30432741476,6298.43003531522,6648.79849757238,7076.12380860455,7512.87673385918,7974.45991614854,8195.95328742812,8977.83974890272,9407.27454095763,9643.21815736524,10329.2967541941,10997.5026625174,11473.5070152843,12338.1810470614,13334.3301711541,14274.2743854057,14820.4986609168,15612.293421755,16561.7709831855,17421.1450215756,18282.2280803957,19290.6919301765,2.1318,2.2292,2.313,2.4677,2.5325,2.5876,2.7419,2.8296,3.0908,3.6043,3.9242,4.0328,4.1212,4.2822,4.3212,4.5286,4.8991,5.0362,5.1464,5.1318,5.4025,5.4305,5.5606,5.6704,5.8427
Malawi,MWI,9404500,9600355,9685973,9710331,9745690,9844415,10022789,10264906,10552338,10854322,11148758,11432000,11713664,12000181,12301838,12625952,12973699,13341806,13727890,14128155,14539612,14962112,15396005,15839269,16289540,484.625767351198,533.640935879693,501.307804257965,561.51021082223,512.905395619317,605.13224698229,649.529675145472,669.612175049223,684.362338975251,695.461463132696,703.140864116796,665.897847163558,671.388291476494,705.615599279476,745.158290599384,773.116298977699,811.595309406676,888.201894342917,947.243523150441,1004.66075755083,1055.49399021338,1097.94213514177,1107.97055007375,1152.84856878409,1207.29440992279,9.1227,8.7438,8.1976,7.7916,6.8548,6.5175,6.5837,6.564,6.6287,6.5247,6.5368,6.3236,6.5459,6.874,6.8499,6.84,7.1532,7.4968,8.0908,8.0544,8.891,9.077,9.5476,10.0711,10.1969
Malaysia,MYS,18029824,18519937,19002656,19484898,19977500,20487607,21017613,21562793,22114654,22661298,23194257,23709119,24208391,24698819,25190652,25690611,26201961,26720370,27236006,27735040,28208035,28650955,29068159,29468872,29866559,6850.46759862902,7552.84400328826,8197.66795895572,8994.02007858095,9784.9267851898,10698.850389794,11682.3024605442,12431.5042159119,11355.6135419395,11931.6582888663,12973.9002695734,13037.7003700297,13670.0376366562,14437.4067077323,15522.7040521623,16531.5989184005,17632.1305988641,18872.8219550309,19787.6991498664,19283.4523118624,20605.2011125465,21806.8227852715,23105.0752924904,24279.3716942359,25875.5026744688,103.214,112.4171,120.1079,123.8851,131.0039,139.2214,152.7594,161.4962,162.8455,172.4514,183.3901,191.2593,202.3824,212.0332,227.3253,239.3104,246.0292,264.4765,279.2293,261.0252,279.3583,280.6518,285.8392,303.1518,316.9021
Namibia,NAM,1432905,1476388,1516958,1555101,1591822,1627865,1663378,1698032,1731639,1763859,1794571,1823672,1851523,1879117,1907745,1938320,1971317,2006514,2043394,2081044,2118874,2156701,2194784,2233510,2273430,3707.4393037205,4023.68577977751,4293.27492158373,4219.4777284579,4282.99465006527,4442.70358474201,4568.75739178353,4744.82026526583,4859.97451247612,5003.16116627144,5203.03658027822,5293.94738340404,5550.43827611921,5806.67340393575,6594.17366793028,6861.58844255632,7442.55509684357,7911.92926571963,8130.12318619991,8067.70020632544,8500.09714764862,8959.51589253357,9427.08226713782,9955.45310842081,10598.6686708146,7.318,8.6395,8.6,8.6125,8.8336,8.9562,8.9416,8.8175,9.4723,9.394,10.078,9.9183,8.9213,8.9097,9.3336,10.2542,11.2524,10.3659,9.8924,11.7423,11.3144,14.4251,14.9196,11.2817,10.7103
Niger,NER,8026591,8288735,8566770,8860287,9168312,9490288,9826598,10178201,10545716,10929918,11331557,11751365,12189983,12647984,13125916,13624467,14143971,14685399,15250908,15843133,16464025,17114761,17795191,18504255,19240157,579.498687736116,594.676687055047,550.140181724015,552.410568773637,567.086066199251,573.908894658652,583.713883857659,589.055045766195,634.845789069017,617.839680924284,600.675278107014,633.973431766932,639.448455388822,661.008421967143,654.742099246695,679.701548806157,713.673864369544,728.035585592124,783.196871264776,754.254073089187,795.682825590221,799.258375990871,876.275999462828,902.662599537142,951.160586652429,10.7912,11.2206,11.6926,12.2477,12.7475,13.2926,13.942,14.401,15.1684,15.7823,16.1912,16.9436,17.5324,18.2727,18.9129,19.6695,20.3177,21.3183,22.2291,23.3281,24.426,24.0779,25.7067,26.5887,27.9757
Nigeria,NGA,95212450,97667632,100161710,102700753,105293700,107948335,110668794,113457663,116319759,119260063,122283850,125394046,128596076,131900631,135320422,138865016,142538308,146339977,150269623,154324933,158503197,162805071,167228767,171765769,176404902,2180.91450422519,2205.86611866075,2301.84109346138,2251.35254558742,2202.09692648437,2191.38880725418,2267.98971442422,2316.4847713593,2343.89721706485,2332.66297920357,2442.50098039505,2578.21048014435,2945.2517806445,3139.67907084549,3433.44394670831,3672.15388856858,3909.12091604581,4167.55370338624,4417.39506565751,4682.43593482769,4981.35823237883,5213.83719396966,5392.09640256251,5698.16667798381,6009.98945349911,200.7855,210.307,222.0021,221.3583,218.8001,220.8763,230.5498,231.915,231.0249,232.7669,237.8466,251.8772,256.4924,263.5777,267.4313,284.6507,278.6974,277.3761,280.8178,262.3005,283.0582,297.0013,301.2454,305.0604,304.0867
Nicaragua,NIC,4173434,4267568,4364512,4462497,4559006,4652185,4741578,4827661,4910647,4991040,5069302,5145366,5219328,5292118,5364935,5438690,5513763,5590055,5667432,5745526,5824065,5903039,5982526,6062454,6142733,1929.11344884844,1946.66828670514,1954.32795902633,1949.01413522036,2013.52889691504,2133.67421398269,2267.02554571845,2354.84160273406,2427.99727521494,2593.8874981345,2718.02221319687,2817.60391653361,2842.88573306498,2927.84083643665,3123.40708876176,3313.07574403972,3506.6561219496,3732.00825747891,3881.58748858171,3730.98587936504,3887.7744009078,4163.24132596619,4458.68453327827,4697.70702650528,4950.09341491844,9.3718,7.6961,8.5669,9.1749,9.5044,8.9686,9.0562,9.7423,10.1819,11.1849,11.6985,11.91,12.3626,13.0448,12.7963,13.0502,13.4632,13.6097,13.445,13.65,13.8744,14.3397,14.3783,14.0621,14.5156
Netherlands,NLD,14951510,15069798,15184166,15290368,15382838,15459006,15530498,15610650,15707209,15812088,15925513,16046180,16148929,16225302,16281779,16319868,16346101,16381696,16445593,16530388,16615394,16693074,16754962,16804432,16865008,19145.3861904313,20116.4642524777,20768.3090097724,21378.2143331266,22346.1171766162,23409.6947445003,24484.181123574,26014.3334320944,27708.5132961591,29268.5360985179,31875.2360208933,33194.0460897274,34447.2053180645,34111.8033495886,35777.1532439148,37625.5617084958,40971.2607605818,43896.738702196,46420.2016795592,44566.0618961764,45040.3180778936,46599.02103045,47272.1030187972,49241.5178406305,49233.2153954401,197.2425,204.673,203.3263,208.0993,208.189,215.5208,223.4976,214.1189,212.5587,206.064,204.6763,208.511,206.6518,207.8853,208.5124,203.0024,197.5318,197.1037,197.4515,191.1157,200.3303,188.4977,186.9606,186.5283,180.174
Norway,NOR,4241473,4261732,4286401,4311991,4336613,4359184,4381336,4405157,4431464,4461913,4490967,4513751,4538159,4564855,4591910,4623291,4660677,4709153,4768212,4828726,4889252,4953088,5018573,5079623,5137232,18432.497953372,19550.2711354084,20591.3410722702,21550.3206555794,22991.9458916695,24322.5554149703,26791.0115426039,28605.2619181883,28186.2735263253,30555.3387515941,36956.3797003362,37786.8387389889,37959.7948060455,38533.0879404553,42486.4043669756,47772.4300752991,54079.7554136528,55896.7844130099,61757.2455676868,55437.5308277998,57965.5264173495,62145.0261549128,65447.4958248933,67056.1170397877,66015.4402996855,45.3954,42.8588,45.4403,46.2067,47.3244,46.2449,47.2583,48.9514,50.6536,52.5466,47.1452,47.533,46.9322,49.3739,49.5466,48.2403,48.8642,49.0992,47.9148,47.5017,49.3025,48.1402,47.5755,46.5925,46.8855
Nepal,NPL,18905478,19405504,19938320,20489975,21040904,21576071,22090352,22584775,23057883,23509964,23941110,24347106,24725627,25080872,25419344,25744500,26066693,26382581,26666576,26883535,27013212,27041437,26989862,26917906,26906926,770.961326871406,825.944451219988,855.954629635946,885.46908354886,953.055358451596,981.816608101715,1028.54962516128,1075.04721309856,1096.96044849147,1139.55885230317,1214.98404395033,1279.53244256807,1281.4112810603,1337.48300623302,1418.66086769229,1494.62778849321,1571.99503031182,1649.30635606541,1765.03052786825,1844.10281668221,1946.05872109851,2052.54719698636,2196.11885083972,2333.14547300741,2520.6895525857,20.1544,20.6333,20.6262,21.5616,22.4681,23.6651,24.3667,25.133,25.8539,27.0775,27.6235,27.9874,27.4492,27.9262,28.1166,28.7623,28.6249,28.9069,29.9382,31.6855,32.8554,34.2053,35.7524,36.0275,37.5212
Nauru,NRU,9505,9764,10030,10287,10498,10628,10672,10647,10565,10449,10337,10215,10102,9994,9902,9849,9828,9842,9891,9939,10005,10057,10279,10821,11853,,,,,,,,,,,,,,,,,,3816.38273037515,5203.8308509878,5670.05753135537,6470.45357128987,7339.30436698258,8056.69642101965,10451.9390088007,13273.4836493553,0.1281,0.1282,0.1247,0.1174,0.1138,0.1102,0.1066,0.1067,0.1031,0.0959,0.0886,0.0851,0.0815,0.0706,0.0707,0.0671,0.0489,0.0491,0.0492,0.0457,0.0494,0.0459,0.046,0.0498,0.0536
New Zealand,NZL,3329800,3495100,3531700,3572200,3620000,3673400,3732000,3781300,3815000,3835100,3857700,3880500,3948500,4027200,4087500,4133900,4184600,4223800,4259800,4302600,4350700,4384000,4408100,4442100,4509700,14863.6043187941,14566.0315000226,14917.7634694741,15960.7047718006,17092.4063102387,17907.6530295968,18464.0330939291,19137.3233344871,19343.0587113048,20579.365916514,21521.7065711056,22500.4775864557,23306.2795376277,23967.4207453945,25080.4724623797,25677.4190803252,27758.1657377218,29385.8957234312,29860.527731852,30699.6620210642,31253.0535992516,32734.5366666969,32986.1828887189,36219.4240080477,37260.629400992,64.5817,63.9965,65.1432,64.4651,66.0431,67.1538,67.3789,69.8338,68.5862,70.3478,71.0234,73.6541,74.5671,77.1925,76.2451,77.602,77.7839,76.5351,76.5593,73.8342,73.6747,73.1159,75.2315,75.0735,75.7434
Oman,OMN,1812161,1893768,1983275,2072104,2148419,2204277,2236654,2249762,2251864,2254904,2267973,2294962,2334858,2386166,2445517,2511251,2580758,2657158,2750963,2876186,3041434,3251108,3498029,3764805,4027260,22739.7219132577,23862.0815761658,25265.2237471272,26251.0107520899,26861.4264825721,28065.3391986779,29023.4265227416,31122.835652037,32274.6011401998,32655.6355600099,34986.1538239316,36916.8726498666,36454.3605512942,35363.2289582796,35891.7817396865,36938.6160678582,39020.8447137432,40649.8205568395,43309.5622417626,44291.0748922136,44408.5874154126,41942.1205555181,43436.8777776693,42862.8936541683,41950.7876431928,39.8603,45.4492,45.637,46.2064,47.3418,50.5048,51.9177,54.5287,55.7966,60.1515,63.4262,65.4475,66.3699,66.634,65.681,64.8814,73.9277,78.0249,77.4993,80.6961,84.6052,91.4675,98.5811,101.7895,106.3043
Pakistan,PAK,107647921,110778648,113911126,117086685,120362762,123776839,127349290,131057431,134843233,138624621,142343578,145978402,149549700,153093373,156664697,160304008,164022627,167808105,171648986,175525609,179424641,183340592,187281475,191262919,195306825,1983.0024052485,2092.95845464355,2242.20900678117,2272.33241094725,2342.06452514693,2440.61060812782,2532.65345142601,2528.82639590595,2548.87734167435,2607.20395277536,2706.43252048045,2750.39467519253,2815.1161406174,2936.7701255442,3164.24342166446,3433.22361277101,3670.48181817157,3862.10058805405,3914.61195238469,3966.56521909687,3988.65685610922,4094.52711205909,4228.51300071067,4398.38122962956,4593.96424012856,154.1644,155.0553,164.2753,173.9286,178.6145,189.0722,196.6111,203.1946,207.0369,219.2813,221.0742,224.4705,230.6092,238.7029,255.8537,264.0873,282.9551,299.4668,302.4953,312.4073,307.1756,314.094,317.1444,326.774,333.3829
Panama,PAN,2470947,2523118,2575954,2629580,2684116,2739668,2796291,2853913,2912316,2971196,3030328,3089648,3149188,3209048,3269356,3330217,3391666,3453675,3516204,3579215,3642687,3706483,3770624,3835437,3901315,5097.45441862074,5646.97527302274,6121.18399434878,6473.31947556544,6661.82573399034,6780.32416984168,7040.64124827697,7470.84028296796,7946.94336166359,8211.45845465982,8454.71615839044,8522.9418309566,8683.41251973238,9044.71151912508,9802.6587521839,10636.8888761425,11691.2612474523,13202.6561245637,14523.0430191712,14554.8307892599,15311.0291308516,17099.8188262158,18806.5630239468,20111.9512166907,21167.1767869797,7.2486,7.7154,8.3601,8.6123,8.8729,9.221,9.356,9.4462,10.6288,9.9165,10.2146,11.5353,10.7646,10.9407,11.1012,12.7568,13.1825,12.9156,13.1395,14.6105,15.4629,16.4064,16.9859,17.2717,17.7577
Peru,PER,22071433,22522378,22966818,23408131,23851408,24299160,24753824,25210954,25658062,26078293,26459944,26799285,27100968,27372226,27624213,27866145,28102056,28333052,28562317,28792655,29027674,29264318,29506788,29773987,30090359,3409.3029835199,3530.68130849747,3522.12081203668,3723.09046106844,4191.26016148253,4511.59389842465,4636.04752136048,4930.38787618942,4879.8168535421,4943.3117680062,5115.127918645,5193.02465320875,5500.92408990353,5778.61205891476,6171.59813586745,6705.08808027926,7365.73661936942,8140.97968178412,8984.07945744973,9078.55665684968,9869.07041630084,10626.0771337578,11400.3357325305,12169.1200775919,12561.2185698171,42.3869,41.3511,42.3833,43.7364,45.5903,49.755,53.1528,54.2953,54.2624,58.273,58.7799,56.9714,58.746,58.7959,63.3674,64.5022,64.5527,68.4821,73.3878,77.6129,81.2229,84.5137,85.271,86.2102,89.66
Philippines,PHL,61895160,63454786,65020116,66593904,68180859,69784088,71401749,73030884,74672014,76325927,77991755,79672873,81365258,83051971,84710542,86326250,87888675,89405482,90901965,92414158,93966780,95570047,97212638,98871552,100513138,2604.51710607687,2611.22597382641,2615.23612675917,2669.24797658731,2779.62457639381,2902.43669311078,3057.48534686133,3198.50535871616,3145.17373002437,3217.64720644069,3361.32584939356,3459.88594598148,3566.98383997021,3736.35569189357,4013.77434321899,4255.37529778477,4531.98625186561,4877.47273855633,5093.57833426654,5106.39920581329,5468.30550688589,5689.76094098301,6081.93666665174,6514.66717106267,6930.76446315448,90.0956,90.0489,92.7991,97.9407,105.2999,117.3156,125.9482,134.5987,128.825,133.2598,134.8606,134.0637,136.0349,139.1716,142.7959,144.3051,137.1512,142.9819,146.3679,148.7301,154.9661,156.802,161.6164,171.6044,181.6361
Palau,PLW,15058,15441,15856,16290,16717,17164,17593,18014,18410,18776,19105,19386,19637,19809,19867,19781,19540,19158,18704,18285,17955,17745,17640,17606,17626,,,,,,,,,,,9827.54803155379,10555.026773254,11004.3725305434,10751.880409431,11542.5602196077,12490.9669571821,12741.1757828209,13467.9954876594,13310.0942500504,12905.3773830159,13351.1381743658,14534.2166081906,15437.159347036,15407.2749291047,16429.6927860715,,,0.246,0.2464,0.2467,0.247,0.2474,0.2514,0.2518,0.2558,0.2635,0.2674,0.264,0.2679,0.2681,0.2757,0.2796,0.2761,0.269,0.2619,0.2695,0.3087,0.3478,0.3906,0.4334
Papua New Guinea,PNG,4615839,4725547,4836217,4949051,5065661,5187060,5314248,5446641,5581762,5716161,5847586,5974629,6098621,6223377,6354245,6494903,6646895,6808514,6976201,7144776,7310507,7472200,7631002,7788379,7946731,1439.20433379776,1592.08045130693,1811.45248660718,2141.9351744737,2264.31554077217,2182.9039313409,2337.46854649587,2229.39740242412,2116.99671712996,2135.98051090442,2081.39414082676,2079.29394815299,2065.95229067559,2106.76179109937,2176.5822279012,2335.09315476099,2404.68338702444,2678.19494066838,2656.81990212359,2791.80196552362,3039.77734759451,3069.74205973674,3205.91300092382,3318.67091030897,3761.47550972897,9.0116,9.745,10.5857,11.368,12.3943,13.1122,13.06,13.4561,13.4036,12.8331,12.8831,13.3317,13.5599,13.895,14.3717,13.9894,14.0518,15.8887,14.6531,15.1264,14.8625,15.4873,15.368,16.5435,16.7897
Poland,POL,38110782,38246193,38363667,38461408,38542652,38594998,38624370,38649660,38663481,38660271,38258629,38248076,38230364,38204570,38182222,38165445,38141267,38120560,38125759,38151603,38042794,38063255,38063164,38040196,38011735,6175.62429910028,5915.54058861551,6183.52512100098,6549.98361492105,7029.08137168522,7664.95502871434,8254.59649533598,8922.21852807081,9471.45612200293,10022.3953632385,10652.936809633,11101.9604779552,11781.070885883,12257.1448668074,13341.0999992516,13895.9235416906,15142.1848735363,16787.9702463152,18310.4432086685,19246.4486754828,21048.3305213108,22850.6388460286,23833.2097049187,24719.2475053521,25612.2578311438,426.2837,425.5318,415.3018,415.4872,411.0634,411.2877,425.9824,415.7699,387.8617,377.2765,362.2652,359.0425,352.059,363.7851,367.5978,368.1703,380.6614,380.0437,373.7409,360.7619,376.4705,373.7688,366.5341,361.1905,352.9075
"Korea, Dem. People’s Rep.",PRK,20293054,20609150,20937404,21265834,21577982,21862299,22113438,22335267,22536753,22731482,22929075,23132980,23339453,23542426,23732731,23904167,24054864,24188331,24310142,24428341,24548836,24673385,24800612,24929452,25057752,,,,,,,,,,,,,,,,,,,,,,,,,,155.8404,148.959,135.4449,126.4631,115.4331,107.5039,97.4176,90.36,83.3367,89.2384,94.4136,97.9173,94.1445,96.2216,98.3027,102.115,103.8442,90.8422,98.4049,98.2272,94.0842,75.2838,76.8621,63.8065,68.7168
Portugal,PRT,9983218,9960235,9952494,9964675,9991525,10026176,10063945,10108977,10160196,10217828,10289898,10362722,10419631,10458821,10483861,10503330,10522288,10542964,10558177,10568247,10573100,10557560,10514844,10457295,10401062,11762.8749767621,12721.1619511167,13163.0321686384,13183.4332399167,13558.343144824,14385.5945212971,14902.564078651,15791.049245885,16691.5572483911,17723.4633156481,18886.9110659257,19540.620801868,20367.6644076272,20840.8771855788,21475.6371954788,22739.5896603865,24655.3616564886,25705.9484926415,26631.5639632704,26469.1012416289,27308.1861600759,26780.2149060404,26454.1026011519,27899.5094652197,28746.6530781988,56.4012,58.2994,62.5532,61.5684,63.5591,67.0475,65.4751,67.8688,72.642,79.209,78.6949,78.5553,82.9109,77.6674,79.0179,81.9406,76.6915,77.0037,72.1123,71.5161,65.424,65.2906,63.3763,62.0311,61.5852
Paraguay,PRY,4223415,4334345,4445016,4555521,4666094,4776843,4887632,4998100,5107839,5216349,5323201,5428444,5531962,5632983,5730549,5824096,5913209,5998427,6081296,6163972,6248020,6333976,6421512,6510276,6599526,5147.91547120627,5366.97158776329,5443.41226615239,5705.61083365361,5991.90863957668,6383.42795829754,6452.948608266,6691.47329430097,6625.91169664253,6491.84320581362,6353.2378621558,6313.61551470069,6292.12124346789,6565.98367625918,6896.8783384269,7146.77400416156,7600.70403039163,8111.13792864756,8674.89550004544,8601.54016499283,9541.37180418587,10016.7703711715,10015.4860474708,10898.4490165481,11486.9443725413,22.1308,21.0986,22.0486,23.896,25.4291,27.2081,27.1257,27.7252,28.1655,28.6183,26.9332,27.7698,27.257,29.2804,28.034,28.4858,29.0284,30.9006,30.5813,32.2189,34.5527,35.4607,36.966,37.7322,39.9172
Qatar,QAT,476278,487353,495395,501479,507041,513442,522531,535321,551562,570489,592468,615012,640868,681788,753334,865416,1022711,1218434,1436665,1654950,1856327,2035871,2196074,2336574,2459198,,,,,,,,,,,86169.394325863,88138.4224405797,92091.2766005979,91451.6085399955,101329.478704109,97768.5711463114,107541.455807957,109362.50761237,111255.994391017,108953.677101571,117518.700908167,124024.568164572,122674.723654027,122495.788005256,123308.202338417,14.1619,16.3345,16.4976,17.4096,18.2671,19.1337,20.1564,21.8412,23.379,25.6731,24.6135,26.5155,30.8134,32.315,35.8175,45.0704,48.9346,54.9977,59.5822,64.6711,69.5441,72.085,81.0719,82.8463,88.1129
